/home/lzq/data/lrs2_radar/radio/104/00004_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/104/00004_cut_audio_mel.h5,50
/home/lzq/data/lrs2_radar/radio/105/00002_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/105/00002_cut_audio_mel.h5,334
/home/lzq/data/lrs2_radar/radio/105/00003_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/105/00003_cut_audio_mel.h5,62
/home/lzq/data/lrs2_radar/radio/105/00004_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/105/00004_cut_audio_mel.h5,147
/home/lzq/data/lrs2_radar/radio/105/00005_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/105/00005_cut_audio_mel.h5,131
/home/lzq/data/lrs2_radar/radio/105/00006_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/105/00006_cut_audio_mel.h5,97
/home/lzq/data/lrs2_radar/radio/105/00007_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/105/00007_cut_audio_mel.h5,75
/home/lzq/data/lrs2_radar/radio/105/00008_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/105/00008_cut_audio_mel.h5,222
/home/lzq/data/lrs2_radar/radio/105/00010_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/105/00010_cut_audio_mel.h5,131
/home/lzq/data/lrs2_radar/radio/105/00011_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/105/00011_cut_audio_mel.h5,90
/home/lzq/data/lrs2_radar/radio/105/00012_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/105/00012_cut_audio_mel.h5,62
/home/lzq/data/lrs2_radar/radio/105/00013_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/105/00013_cut_audio_mel.h5,62
/home/lzq/data/lrs2_radar/radio/105/00017_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/105/00017_cut_audio_mel.h5,118
/home/lzq/data/lrs2_radar/radio/105/00018_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/105/00018_cut_audio_mel.h5,97
/home/lzq/data/lrs2_radar/radio/105/00019_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/105/00019_cut_audio_mel.h5,59
/home/lzq/data/lrs2_radar/radio/106/00001_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00001_cut_audio_mel.h5,162
/home/lzq/data/lrs2_radar/radio/106/00003_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00003_cut_audio_mel.h5,162
/home/lzq/data/lrs2_radar/radio/106/00004_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00004_cut_audio_mel.h5,112
/home/lzq/data/lrs2_radar/radio/106/00005_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00005_cut_audio_mel.h5,175
/home/lzq/data/lrs2_radar/radio/106/00006_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00006_cut_audio_mel.h5,156
/home/lzq/data/lrs2_radar/radio/106/00007_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00007_cut_audio_mel.h5,175
/home/lzq/data/lrs2_radar/radio/106/00008_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00008_cut_audio_mel.h5,197
/home/lzq/data/lrs2_radar/radio/106/00009_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00009_cut_audio_mel.h5,90
/home/lzq/data/lrs2_radar/radio/106/00010_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00010_cut_audio_mel.h5,97
/home/lzq/data/lrs2_radar/radio/106/00011_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00011_cut_audio_mel.h5,190
/home/lzq/data/lrs2_radar/radio/106/00013_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00013_cut_audio_mel.h5,184
/home/lzq/data/lrs2_radar/radio/106/00014_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00014_cut_audio_mel.h5,97
/home/lzq/data/lrs2_radar/radio/106/00015_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00015_cut_audio_mel.h5,150
/home/lzq/data/lrs2_radar/radio/106/00016_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00016_cut_audio_mel.h5,112
/home/lzq/data/lrs2_radar/radio/106/00017_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00017_cut_audio_mel.h5,75
/home/lzq/data/lrs2_radar/radio/106/00018_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00018_cut_audio_mel.h5,322
/home/lzq/data/lrs2_radar/radio/106/00019_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00019_cut_audio_mel.h5,162
/home/lzq/data/lrs2_radar/radio/106/00020_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00020_cut_audio_mel.h5,134
/home/lzq/data/lrs2_radar/radio/106/00021_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00021_cut_audio_mel.h5,190
/home/lzq/data/lrs2_radar/radio/106/00022_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00022_cut_audio_mel.h5,331
/home/lzq/data/lrs2_radar/radio/106/00023_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00023_cut_audio_mel.h5,72
/home/lzq/data/lrs2_radar/radio/106/00024_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00024_cut_audio_mel.h5,106
/home/lzq/data/lrs2_radar/radio/106/00025_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00025_cut_audio_mel.h5,197
/home/lzq/data/lrs2_radar/radio/106/00026_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00026_cut_audio_mel.h5,118
/home/lzq/data/lrs2_radar/radio/106/00027_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00027_cut_audio_mel.h5,68
/home/lzq/data/lrs2_radar/radio/106/00028_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00028_cut_audio_mel.h5,156
/home/lzq/data/lrs2_radar/radio/106/00029_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00029_cut_audio_mel.h5,140
/home/lzq/data/lrs2_radar/radio/106/00030_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00030_cut_audio_mel.h5,250
/home/lzq/data/lrs2_radar/radio/106/00031_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00031_cut_audio_mel.h5,215
/home/lzq/data/lrs2_radar/radio/106/00032_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00032_cut_audio_mel.h5,184
/home/lzq/data/lrs2_radar/radio/106/00033_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00033_cut_audio_mel.h5,112
/home/lzq/data/lrs2_radar/radio/106/00034_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00034_cut_audio_mel.h5,56
/home/lzq/data/lrs2_radar/radio/106/00035_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00035_cut_audio_mel.h5,356
/home/lzq/data/lrs2_radar/radio/106/00036_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00036_cut_audio_mel.h5,172
/home/lzq/data/lrs2_radar/radio/106/00037_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00037_cut_audio_mel.h5,134
/home/lzq/data/lrs2_radar/radio/106/00038_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00038_cut_audio_mel.h5,147
/home/lzq/data/lrs2_radar/radio/106/00039_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00039_cut_audio_mel.h5,131
/home/lzq/data/lrs2_radar/radio/106/00040_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/106/00040_cut_audio_mel.h5,115
/home/lzq/data/lrs2_radar/radio/107/00003_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/107/00003_cut_audio_mel.h5,72
/home/lzq/data/lrs2_radar/radio/107/00004_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/107/00004_cut_audio_mel.h5,62
/home/lzq/data/lrs2_radar/radio/107/00012_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/107/00012_cut_audio_mel.h5,131
/home/lzq/data/lrs2_radar/radio/107/00017_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/107/00017_cut_audio_mel.h5,156
/home/lzq/data/lrs2_radar/radio/107/00022_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/107/00022_cut_audio_mel.h5,72
/home/lzq/data/lrs2_radar/radio/107/00025_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/107/00025_cut_audio_mel.h5,103
/home/lzq/data/lrs2_radar/radio/107/00031_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/107/00031_cut_audio_mel.h5,222
/home/lzq/data/lrs2_radar/radio/108/00001_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/108/00001_cut_audio_mel.h5,131
/home/lzq/data/lrs2_radar/radio/108/00002_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/108/00002_cut_audio_mel.h5,75
/home/lzq/data/lrs2_radar/radio/108/00005_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/108/00005_cut_audio_mel.h5,106
/home/lzq/data/lrs2_radar/radio/108/00006_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/108/00006_cut_audio_mel.h5,334
/home/lzq/data/lrs2_radar/radio/108/00008_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/108/00008_cut_audio_mel.h5,290
/home/lzq/data/lrs2_radar/radio/108/00009_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/108/00009_cut_audio_mel.h5,103
/home/lzq/data/lrs2_radar/radio/108/00012_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/108/00012_cut_audio_mel.h5,147
/home/lzq/data/lrs2_radar/radio/108/00014_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/108/00014_cut_audio_mel.h5,115
/home/lzq/data/lrs2_radar/radio/108/00015_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/108/00015_cut_audio_mel.h5,112
/home/lzq/data/lrs2_radar/radio/108/00016_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/108/00016_cut_audio_mel.h5,128
/home/lzq/data/lrs2_radar/radio/108/00018_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/108/00018_cut_audio_mel.h5,115
/home/lzq/data/lrs2_radar/radio/108/00019_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/108/00019_cut_audio_mel.h5,103
/home/lzq/data/lrs2_radar/radio/108/00023_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/108/00023_cut_audio_mel.h5,84
/home/lzq/data/lrs2_radar/radio/108/00024_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/108/00024_cut_audio_mel.h5,184
/home/lzq/data/lrs2_radar/radio/108/00025_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/108/00025_cut_audio_mel.h5,234
/home/lzq/data/lrs2_radar/radio/108/00026_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/108/00026_cut_audio_mel.h5,90
/home/lzq/data/lrs2_radar/radio/108/00027_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/108/00027_cut_audio_mel.h5,203
/home/lzq/data/lrs2_radar/radio/108/00028_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/108/00028_cut_audio_mel.h5,75
/home/lzq/data/lrs2_radar/radio/108/00029_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/108/00029_cut_audio_mel.h5,122
/home/lzq/data/lrs2_radar/radio/108/00030_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/108/00030_cut_audio_mel.h5,118
/home/lzq/data/lrs2_radar/radio/108/00032_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/108/00032_cut_audio_mel.h5,122
/home/lzq/data/lrs2_radar/radio/108/00033_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/108/00033_cut_audio_mel.h5,134
/home/lzq/data/lrs2_radar/radio/109/00002_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/109/00002_cut_audio_mel.h5,315
/home/lzq/data/lrs2_radar/radio/110/00001_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/110/00001_cut_audio_mel.h5,84
/home/lzq/data/lrs2_radar/radio/110/00002_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/110/00002_cut_audio_mel.h5,59
/home/lzq/data/lrs2_radar/radio/110/00003_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/110/00003_cut_audio_mel.h5,128
/home/lzq/data/lrs2_radar/radio/110/00011_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/110/00011_cut_audio_mel.h5,87
/home/lzq/data/lrs2_radar/radio/110/00014_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/110/00014_cut_audio_mel.h5,256
/home/lzq/data/lrs2_radar/radio/110/00015_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/110/00015_cut_audio_mel.h5,72
/home/lzq/data/lrs2_radar/radio/110/00017_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/110/00017_cut_audio_mel.h5,243
/home/lzq/data/lrs2_radar/radio/110/00018_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/110/00018_cut_audio_mel.h5,103
/home/lzq/data/lrs2_radar/radio/110/00021_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/110/00021_cut_audio_mel.h5,175
/home/lzq/data/lrs2_radar/radio/110/00022_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/110/00022_cut_audio_mel.h5,47
/home/lzq/data/lrs2_radar/radio/110/00024_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/110/00024_cut_audio_mel.h5,315
/home/lzq/data/lrs2_radar/radio/111/00002_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/111/00002_cut_audio_mel.h5,147
/home/lzq/data/lrs2_radar/radio/111/00005_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/111/00005_cut_audio_mel.h5,231
/home/lzq/data/lrs2_radar/radio/111/00006_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/111/00006_cut_audio_mel.h5,100
/home/lzq/data/lrs2_radar/radio/111/00007_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/111/00007_cut_audio_mel.h5,143
/home/lzq/data/lrs2_radar/radio/111/00009_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/111/00009_cut_audio_mel.h5,115
/home/lzq/data/lrs2_radar/radio/111/00010_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/111/00010_cut_audio_mel.h5,115
/home/lzq/data/lrs2_radar/radio/111/00013_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/111/00013_cut_audio_mel.h5,156
/home/lzq/data/lrs2_radar/radio/111/00014_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/111/00014_cut_audio_mel.h5,150
/home/lzq/data/lrs2_radar/radio/111/00019_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/111/00019_cut_audio_mel.h5,75
/home/lzq/data/lrs2_radar/radio/111/00020_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/111/00020_cut_audio_mel.h5,106
/home/lzq/data/lrs2_radar/radio/111/00023_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/111/00023_cut_audio_mel.h5,150
/home/lzq/data/lrs2_radar/radio/111/00024_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/111/00024_cut_audio_mel.h5,134
/home/lzq/data/lrs2_radar/radio/111/00027_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/111/00027_cut_audio_mel.h5,97
/home/lzq/data/lrs2_radar/radio/111/00028_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/111/00028_cut_audio_mel.h5,122
/home/lzq/data/lrs2_radar/radio/111/00030_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/111/00030_cut_audio_mel.h5,75
/home/lzq/data/lrs2_radar/radio/111/00031_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/111/00031_cut_audio_mel.h5,75
/home/lzq/data/lrs2_radar/radio/112/00001_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/112/00001_cut_audio_mel.h5,315
/home/lzq/data/lrs2_radar/radio/112/00002_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/112/00002_cut_audio_mel.h5,118
/home/lzq/data/lrs2_radar/radio/112/00003_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/112/00003_cut_audio_mel.h5,306
/home/lzq/data/lrs2_radar/radio/112/00004_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/112/00004_cut_audio_mel.h5,122
/home/lzq/data/lrs2_radar/radio/112/00006_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/112/00006_cut_audio_mel.h5,278
/home/lzq/data/lrs2_radar/radio/112/00007_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/112/00007_cut_audio_mel.h5,143
/home/lzq/data/lrs2_radar/radio/112/00009_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/112/00009_cut_audio_mel.h5,62
/home/lzq/data/lrs2_radar/radio/112/00010_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/112/00010_cut_audio_mel.h5,68
/home/lzq/data/lrs2_radar/radio/113/00002_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/113/00002_cut_audio_mel.h5,115
/home/lzq/data/lrs2_radar/radio/113/00005_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/113/00005_cut_audio_mel.h5,103
/home/lzq/data/lrs2_radar/radio/113/00006_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/113/00006_cut_audio_mel.h5,75
/home/lzq/data/lrs2_radar/radio/113/00008_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/113/00008_cut_audio_mel.h5,62
/home/lzq/data/lrs2_radar/radio/113/00009_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/113/00009_cut_audio_mel.h5,112
/home/lzq/data/lrs2_radar/radio/113/00010_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/113/00010_cut_audio_mel.h5,115
/home/lzq/data/lrs2_radar/radio/113/00011_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/113/00011_cut_audio_mel.h5,128
/home/lzq/data/lrs2_radar/radio/113/00012_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/113/00012_cut_audio_mel.h5,143
/home/lzq/data/lrs2_radar/radio/113/00016_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/113/00016_cut_audio_mel.h5,234
/home/lzq/data/lrs2_radar/radio/114/00002_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/114/00002_cut_audio_mel.h5,184
/home/lzq/data/lrs2_radar/radio/114/00003_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/114/00003_cut_audio_mel.h5,265
/home/lzq/data/lrs2_radar/radio/114/00004_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/114/00004_cut_audio_mel.h5,84
/home/lzq/data/lrs2_radar/radio/114/00005_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/114/00005_cut_audio_mel.h5,156
/home/lzq/data/lrs2_radar/radio/114/00009_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/114/00009_cut_audio_mel.h5,90
/home/lzq/data/lrs2_radar/radio/114/00010_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/114/00010_cut_audio_mel.h5,197
/home/lzq/data/lrs2_radar/radio/114/00011_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/114/00011_cut_audio_mel.h5,72
/home/lzq/data/lrs2_radar/radio/114/00014_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/114/00014_cut_audio_mel.h5,50
/home/lzq/data/lrs2_radar/radio/114/00016_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/114/00016_cut_audio_mel.h5,112
/home/lzq/data/lrs2_radar/radio/115/00001_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/115/00001_cut_audio_mel.h5,172
/home/lzq/data/lrs2_radar/radio/115/00004_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/115/00004_cut_audio_mel.h5,90
/home/lzq/data/lrs2_radar/radio/115/00005_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/115/00005_cut_audio_mel.h5,112
/home/lzq/data/lrs2_radar/radio/115/00006_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/115/00006_cut_audio_mel.h5,43
/home/lzq/data/lrs2_radar/radio/115/00007_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/115/00007_cut_audio_mel.h5,156
/home/lzq/data/lrs2_radar/radio/115/00009_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/115/00009_cut_audio_mel.h5,143
/home/lzq/data/lrs2_radar/radio/115/00010_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/115/00010_cut_audio_mel.h5,72
/home/lzq/data/lrs2_radar/radio/115/00011_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/115/00011_cut_audio_mel.h5,90
/home/lzq/data/lrs2_radar/radio/115/00012_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/115/00012_cut_audio_mel.h5,78
/home/lzq/data/lrs2_radar/radio/115/00013_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/115/00013_cut_audio_mel.h5,50
/home/lzq/data/lrs2_radar/radio/115/00014_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/115/00014_cut_audio_mel.h5,115
/home/lzq/data/lrs2_radar/radio/115/00015_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/115/00015_cut_audio_mel.h5,184
/home/lzq/data/lrs2_radar/radio/116/00001_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/116/00001_cut_audio_mel.h5,215
/home/lzq/data/lrs2_radar/radio/116/00002_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/116/00002_cut_audio_mel.h5,222
/home/lzq/data/lrs2_radar/radio/116/00003_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/116/00003_cut_audio_mel.h5,84
/home/lzq/data/lrs2_radar/radio/116/00004_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/116/00004_cut_audio_mel.h5,306
/home/lzq/data/lrs2_radar/radio/116/00005_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/116/00005_cut_audio_mel.h5,50
/home/lzq/data/lrs2_radar/radio/116/00009_cut_radio_mel.h5,/home/lzq/data/lrs2_radar/audio/116/00009_cut_audio_mel.h5,103
